STUDENT_COURSES_ID,STUID,COURSEID,ENROLLEDSEMESTER,COURSEGRADE
12297,16353,208,2015-1,A-
12298,16353,80,2015-2,C
12299,16353,215,2015-2,C+
12300,16353,94,2016-1,B+
12301,16353,109,2016-2,B+
12302,16353,73,2014-2,C+
12303,16353,291,2014-2,B+
12304,16353,93,2016-1,B+
12305,16353,244,2014-2,B+
12306,16353,284,2014-3,A-
12307,16353,269,2015-2,C+
12308,16353,97,2016-2,B+
12309,16353,99,2016-2,A-
12310,16377,156,0000-1,TR
12311,16378,159,2014-2,B
12312,16378,215,2014-2,WF
12313,16378,269,2014-2,D
12314,16378,73,2014-2,WF
12315,16382,176,2016-1,C+
12316,16382,276,2016-2,B
12317,16382,269,2016-2,WF
12318,16382,159,2016-3,B+
12319,16382,284,2016-3,A
12320,16382,269,2017-2,C+
12321,16382,74,2016-1,A-
12322,16382,80,2016-2,B+
12323,16382,73,2016-1,B+
12324,16382,268,2016-2,A
12325,16382,95,2017-1,C+
12326,16382,109,2017-2,A-
12327,16382,208,2016-1,C+
12328,16382,92,2017-1,C+
12329,16382,94,2017-1,B+
12330,16382,90,2017-1,B
12331,16382,224,2017-1,C+
12332,16382,209,2016-1,B+
12333,16382,79,2016-2,A-
12334,16382,215,2016-2,C+
12335,16382,93,2017-1,B+
12336,16382,295,2017-1,P
12337,16382,96,2017-2,C
12338,16382,97,2017-2,C+
12339,16382,99,2017-2,C+
12340,16407,208,2014-1,WF
12341,16407,73,2014-1,WF
12342,16407,289,2014-1,D
12343,16407,74,2014-1,WF
12344,16407,209,2014-1,WF
12345,16412,208,2014-1,WF
12346,16412,209,2014-1,WF
12347,16412,158,2014-1,C+
12348,16412,289,2014-1,D+
12349,16412,74,2014-1,WF
12350,16412,73,2014-1,WF
12351,16418,284,2016-1,C
12352,16419,158,2015-1,C
12353,16419,278,2016-1,C+
12354,16419,155,0000-1,TR
12355,16419,284,2015-1,B
12356,16419,176,2016-1,NG
12357,16419,156,0000-1,TR
12358,16419,244,2015-2,C
12359,16419,289,2016-1,B
12360,16419,70,2015-2,B
12361,16428,80,2015-2,C
12362,16428,93,2016-1,C
12363,16428,176,2017-1,C
12364,16428,158,2014-1,C+
12365,16428,209,2014-1,D+
12366,16428,80,2014-2,F
12367,16428,244,2014-2,B
12368,16428,90,2015-1,D+
12369,16428,268,2015-2,A
12370,16428,95,2016-1,B
12371,16428,74,2014-1,D+
12372,16428,208,2014-1,D
12373,16428,208,2015-1,B
12374,16428,79,2015-2,C+
12375,16428,109,2016-2,B
12376,16428,215,2016-2,D
12377,16428,215,2016-3,B
12378,16428,224,2017-1,C+
12379,16428,284,2017-1,B
12380,16428,73,2014-1,B
12381,16428,74,2015-1,B
12382,16428,94,2015-1,B
12383,16428,215,2015-2,WF
12384,16428,269,2015-2,D+
12385,16428,99,2016-2,B+
12386,16428,291,2017-1,C+
12387,16428,209,2015-1,C
12388,16428,92,2016-1,C+
12389,16428,269,2016-1,C+
12390,16428,96,2016-2,C
12391,16428,97,2016-2,C+
12392,16428,289,2014-1,C
12393,16428,159,2014-2,B+
12394,16428,90,2016-1,C
12395,16462,209,2014-1,F
12396,16462,155,0000-1,TR
12397,16462,278,2014-1,D
12398,16462,74,2014-1,C
12399,16462,155,2014-2,P
12400,16462,278,2015-2,B+
12401,16462,73,2014-1,F
12402,16462,244,2014-1,C+
12403,16462,203,2014-2,C
12404,16462,156,0000-1,TR
12405,16462,208,2014-1,F
12406,16462,284,2014-2,B
12407,16462,289,2014-2,D+
12408,16462,158,2015-2,C
12409,16462,289,2015-2,A
12410,16477,73,2014-1,F
12411,16477,74,2014-1,D
12412,16477,209,2014-1,C+
12413,16477,92,2016-1,B+
12414,16477,93,2016-1,B
12415,16477,274,2016-2,P
12416,16477,99,2016-2,WF
12417,16477,96,2016-2,C
12418,16477,94,2017-1,A-
12419,16477,208,2014-1,C
12420,16477,299,2014-2,A-
12421,16477,73,2015-1,A-
12422,16477,74,2015-1,A
12423,16477,224,2016-1,D
12424,16477,90,2017-1,B
12425,16477,224,2017-1,C
12426,16477,215,2014-2,C
12427,16477,80,2015-2,B
12428,16477,97,2016-2,C+
12429,16477,176,2016-3,B+
12430,16477,99,2017-2,C
12431,16477,155,2015-1,P
12432,16477,268,2015-2,A
12433,16477,269,2015-2,C+
12434,16477,95,2016-1,A-
12435,16477,159,2016-3,C+
12436,16477,79,2015-2,B
12437,16477,158,2016-2,C
12438,16477,109,2017-2,C+
12439,16477,244,2014-2,B
12440,16477,278,2014-3,C+
12441,16477,269,2017-1,W
12442,16509,244,2014-2,B
12443,16509,295,2014-2,C
12444,16509,80,2016-2,D+
12445,16509,269,2016-2,D
12446,16509,95,2017-1,B+
12447,16509,295,2019-1,B
12448,16509,156,0000-1,
12449,16509,208,2014-1,F
12450,16509,79,2015-2,C+
12451,16509,215,2016-2,F
12452,16509,90,2017-1,C+
12453,16509,94,2017-1,C
12454,16509,209,2017-2,B+
12455,16509,96,2018-2,A-
12456,16509,97,2018-2,C
12457,16509,93,2019-1,C
12458,16509,155,0000-1,TR
12459,16509,73,2014-2,F
12460,16509,208,2016-1,C+
12461,16509,209,2016-1,D+
12462,16509,268,2016-2,W
12463,16509,80,2017-2,C+
12464,16509,93,2018-1,F
12465,16509,109,2018-2,B+
12466,16509,74,2014-1,F
12467,16509,278,2014-1,C+
12468,16509,73,2015-1,C+
12469,16509,74,2015-1,C
12470,16509,268,2015-2,F
12471,16509,156,2014-1,P
12472,16509,158,2015-1,C
12473,16509,159,2016-1,C
12474,16509,176,2017-2,A
12475,16509,215,2017-2,C
12476,16509,92,2018-1,B
12477,16509,98,2018-2,C+
12478,16509,209,2014-1,WF
12479,16509,73,2014-1,D
12480,16509,159,2015-2,WF
12481,16509,80,2015-2,F
12482,16509,224,2018-1,C+
12483,16509,269,2018-3,C
12484,16551,73,2018-2,D+
12485,16551,208,2020-1,C
12486,16551,80,2020-2,C
12487,16551,284,2020-2,C+
12488,16551,244,2018-2,A-
12489,16551,268,2020-2,B
12490,16551,265,2018-2,WF
12491,16551,158,2020-1,B+
12492,16551,159,2020-2,B
12493,16551,215,2020-2,C+
12494,16551,176,2018-2,WF
12495,16551,78,2018-2,B+
12496,16551,73,2020-1,B
12497,16551,209,2020-1,B+
12498,16551,75,2020-2,A
12499,16551,269,2020-2,C
12500,16567,208,2015-1,D+
12501,16567,289,2015-3,A
12502,16567,269,2016-2,WF
12503,16567,94,2017-1,B+
12504,16567,80,2016-2,C+
12505,16567,215,2016-2,B
12506,16567,92,2017-1,D+
12507,16567,74,2015-1,B
12508,16567,209,2015-1,D
12509,16567,80,2015-2,F
12510,16567,90,2017-1,C
12511,16567,93,2016-1,B
12512,16567,209,2016-1,B
12513,16567,224,2017-1,C
12514,16567,73,2015-1,C
12515,16567,94,2016-1,W
12516,16567,95,2016-1,A-
12517,16567,269,2017-1,B+
12518,16567,79,2015-2,A-
12519,16567,208,2016-1,B+
12520,16567,268,2016-2,A
12521,16567,291,2016-2,A-
12522,16589,156,2016-1,P
12523,16589,70,2016-1,D+
12524,16589,155,2014-2,P
12525,16589,297,2014-2,B+
12526,16589,74,0000-1,
12527,16589,278,2014-2,F
12528,16589,74,2015-1,C
12529,16589,208,2016-1,F
12530,16589,278,2016-1,W
12531,16589,155,0000-1,TR
12532,16589,176,2014-2,C
12533,16589,244,2014-2,C
12534,16589,156,2015-1,F
12535,16602,155,0000-1,TR
12536,16602,156,2014-1,P
12537,16602,244,2014-1,C
12538,16602,278,2014-1,C+
12539,16602,2,2014-1,B
12540,16602,203,0000-1,TR
12541,16602,265,0000-1,TR
12542,16602,281,0000-1,TR
12543,16602,74,2014-1,WF
12544,16602,70,2014-1,A-
12545,16612,209,2014-1,WF
12546,16612,156,0000-1,TR
12547,16612,74,2014-1,WF
12548,16612,70,2016-1,F
12549,16612,203,2016-2,C
12550,16612,208,2014-1,WF
12551,16612,73,2014-1,F
12552,16612,73,2014-2,F
12553,16612,203,2016-1,F
12554,16612,299,2014-1,F
12555,16612,158,2016-2,F
12556,16612,278,2016-2,F
12557,16612,155,0000-1,TR
12558,16612,269,2014-2,WF
12559,16612,158,2016-1,F
12560,16627,209,2014-1,B
12561,16627,155,2015-1,P
12562,16627,208,2015-1,B
12563,16627,224,2016-1,C
12564,16627,269,2016-2,WF
12565,16627,159,2017-2,B
12566,16627,98,2018-2,B
12567,16627,79,2015-2,A-
12568,16627,215,2015-2,B
12569,16627,90,2016-1,C
12570,16627,80,2016-2,C
12571,16627,244,2016-2,B
12572,16627,278,2017-1,B
12573,16627,73,2014-1,C
12574,16627,74,2015-1,B+
12575,16627,156,2015-2,P
12576,16627,159,2017-1,WP
12577,16627,80,2014-2,WP
12578,16627,93,2016-1,B
12579,16627,94,2016-1,B+
12580,16627,289,2016-2,B
12581,16627,92,2017-1,D+
12582,16627,291,2017-1,C+
12583,16627,74,2014-1,WP
12584,16627,244,2014-2,RE
12585,16627,268,2015-2,A
12586,16627,95,2016-1,B+
12587,16627,158,2016-2,C+
12588,16627,96,2018-2,C+
12589,16627,109,2018-2,B+
12590,16627,289,2014-2,RE
12591,16627,269,2015-2,WF
12592,16627,176,2017-1,A-
12593,16627,269,2017-2,A-
12594,16627,92,2018-1,B
12595,16627,97,2018-2,C+
12596,16663,155,0000-1,TR
12597,16663,156,0000-1,TR
12598,16663,176,0000-1,TR
12599,16663,208,0000-1,TR
12600,16663,74,2014-1,C+
12601,16663,209,2014-1,D+
12602,16663,93,2015-1,C+
12603,16663,284,2016-1,C
12604,16663,80,2014-2,F
12605,16663,158,2014-2,B+
12606,16663,80,2015-2,B+
12607,16663,90,2016-1,C+
12608,16663,99,2016-2,A-
12609,16663,215,2016-2,D+
12610,16663,268,2015-1,A
12611,16663,159,2015-1,B
12612,16663,209,2016-1,C+
12613,16663,96,2016-2,B+
12614,16663,97,2016-2,B
12615,16663,278,2014-1,C+
12616,16663,94,2015-1,A-
12617,16663,269,2015-1,C+
12618,16663,299,2015-2,C
12619,16663,73,2014-1,C
12620,16663,268,2014-2,WF
12621,16663,269,2014-2,WF
12622,16663,79,2014-2,C
12623,16663,209,2015-1,F
12624,16663,109,2016-2,B+
12625,16663,215,2016-3,B+
12626,16663,244,2014-1,A
12627,16663,92,2016-1,C+
12628,16663,95,2016-1,A-
12629,16696,155,0000-1,TR
12630,16696,208,2014-1,WF
12631,16696,73,2017-2,C
12632,16696,209,2014-1,F
12633,16696,209,2017-1,F
12634,16696,209,2017-2,F
12635,16696,209,2018-1,WF
12636,16696,74,2014-1,F
12637,16696,299,2014-1,A-
12638,16696,79,2017-2,C
12639,16696,156,2014-1,WF
12640,16696,73,2017-1,F
12641,16696,74,2017-1,B+
12642,16696,208,2017-1,F
12643,16696,208,2018-1,NR
12644,16696,73,2014-1,F
12645,16712,278,2014-1,NG
12646,16712,244,2014-1,NG
12647,16712,295,2014-1,F
12648,16712,155,2014-1,F
12649,16716,156,2015-1,P
12650,16716,176,2015-2,B+
12651,16716,90,2016-1,C+
12652,16716,244,2015-2,B+
12653,16716,159,2016-1,W
12654,16716,96,2016-2,B
12655,16716,215,2016-2,B
12656,16716,95,2017-1,C
12657,16716,269,2017-1,B
12658,16716,79,2016-2,C
12659,16716,159,2016-2,B
12660,16716,268,2017-1,C+
12661,16716,109,2017-2,B
12662,16716,93,2018-1,A
12663,16716,99,2016-2,C+
12664,16716,224,2017-1,C+
12665,16716,284,2017-1,C+
12666,16716,73,2015-1,C+
12667,16716,297,2015-1,A-
12668,16716,80,2015-2,C
12669,16716,92,2016-1,B
12670,16716,93,2016-1,C+
12671,16716,94,2016-1,C+
12672,16716,209,2016-1,C+
12673,16716,209,2015-1,WF
12674,16716,74,2015-1,C
12675,16716,208,2015-1,C
12676,16716,158,2015-2,B
12677,16716,97,2016-2,C
12678,16745,155,0000-1,TR
12679,16745,74,2019-1,A-
12680,16745,244,2015-1,B
12681,16745,78,2019-2,B+
12682,16745,97,2020-2,B
12683,16745,80,2019-2,B+
12684,16745,76,2020-1,A-
12685,16745,90,2020-1,B
12686,16745,92,2020-1,B
12687,16745,160,2020-2,W
12688,16745,109,2020-2,B+
12689,16745,158,2015-1,B
12690,16745,208,2015-1,B+
12691,16745,209,2015-1,B
12692,16745,75,2019-2,A
12693,16745,278,2020-1,C+
12694,16745,160,2021-1,C
12695,16745,98,2020-2,B+
12696,16745,73,2019-1,B
12697,16745,224,2019-1,B
12698,16745,291,2019-1,A-
12699,16745,93,2020-1,C+
12700,16745,96,2020-2,B+
12701,16768,73,2015-1,D
12702,16768,74,2015-1,C+
12703,16768,209,2015-1,F
12704,16768,208,2015-1,D+
12705,16768,95,2015-1,D
12706,16773,209,2015-1,WF
12707,16773,278,2016-1,F
12708,16773,278,2016-2,C
12709,16773,158,2015-2,F
12710,16773,158,2016-1,B+
12711,16773,156,2015-1,P
12712,16773,209,2016-1,C
12713,16773,73,2015-1,WP
12714,16773,208,2015-1,D
12715,16773,73,2016-1,F
12716,16773,159,2016-2,WP
12717,16773,74,2015-1,C+
12718,16773,79,2016-2,C
12719,16773,289,2018-1,C+
12720,16773,155,0000-1,TR
12721,16773,208,2015-2,A
12722,16773,215,2017-2,F
12723,16790,208,2020-2,B+
12724,16790,209,2020-2,C
12725,16790,74,2020-2,B+
12726,16790,160,2021-1,A
12727,16790,73,2021-1,B+
12728,16795,156,0000-1,TR
12729,16795,73,2015-1,D
12730,16795,209,2015-1,D+
12731,16795,74,2015-1,C
12732,16795,155,0000-1,TR
12733,16795,208,2015-1,D+
12734,16795,158,2015-1,C+
12735,16795,278,2015-1,F
12736,16803,156,0000-1,TR
12737,16803,244,2016-1,NG
12738,16803,278,2016-1,NG
12739,16803,74,2016-1,F
12740,16803,208,2016-1,NG
12741,16803,93,2016-1,F
12742,16809,73,2015-1,B+
12743,16809,74,2015-1,B+
12744,16809,80,2015-2,C
12745,16809,90,2016-1,C
12746,16809,94,2016-1,C
12747,16809,156,0000-1,TR
12748,16809,268,2015-2,A
12749,16809,159,2015-2,B
12750,16809,99,2016-2,C+
12751,16809,291,2015-1,C
12752,16809,79,2015-2,A-
12753,16809,244,2015-3,WF
12754,16809,93,2016-1,B+
12755,16809,109,2016-2,A-
12756,16809,158,2015-1,B
12757,16809,208,2015-1,B
12758,16809,209,2015-1,C+
12759,16809,176,2015-3,A-
12760,16809,224,2016-1,C
12761,16809,96,2016-2,C+
12762,16809,215,2015-2,B+
12763,16809,95,2016-1,A-
12764,16809,97,2016-2,B
12765,16809,269,2015-2,B
12766,16809,92,2016-1,C+
12767,16809,244,2016-3,B
12768,16809,284,2016-3,C+
12769,16836,278,2015-1,F
12770,16836,74,2015-1,W
12771,16836,208,2015-1,D
12772,16836,73,2015-1,W
12773,16836,209,2015-1,F
12774,16841,155,0000-1,TR
12775,16842,215,2015-2,C+
12776,16842,269,2015-2,B
12777,16842,92,2016-1,B+
12778,16842,96,2016-2,B+
12779,16842,155,0000-1,TR
12780,16842,73,2015-1,C+
12781,16842,208,2015-1,B
12782,16842,268,2015-2,A
12783,16842,159,2015-2,WP
12784,16842,244,2015-3,B+
12785,16842,90,2016-1,B
12786,16842,93,2016-1,B+
12787,16842,80,2015-2,C+
12788,16842,159,2015-3,B+
12789,16842,224,2016-1,WF
12790,16842,176,2016-3,B+
12791,16842,74,2015-1,A-
12792,16842,299,2015-1,A-
12793,16842,79,2015-2,C+
12794,16842,94,2016-1,C+
12795,16842,95,2016-1,A
12796,16842,97,2016-2,C+
12797,16842,224,2017-1,C+
12798,16842,209,2015-1,B
12799,16842,156,0000-1,TR
12800,16842,158,2015-1,C+
12801,16842,99,2016-2,A-
12802,16842,109,2016-2,A-
12803,16842,278,2016-3,A-
12804,16871,158,2015-1,D+
12805,16871,74,2015-1,F
12806,16871,156,0000-1,TR
12807,16871,208,2015-1,WF
12808,16871,73,2015-1,F
12809,16871,209,2015-1,WF
12810,16871,244,2015-1,D
12811,16878,156,0000-1,TR
12812,16879,155,2015-1,P
12813,16879,278,2015-1,C+
12814,16879,289,2015-1,B+
12815,16879,244,2015-1,B
12816,16883,74,2015-1,A-
12817,16883,268,2015-2,A
12818,16883,109,2016-2,B
12819,16883,215,2015-2,A-
12820,16883,90,2016-1,C+
12821,16883,93,2016-1,A-
12822,16883,79,2015-2,A-
12823,16883,284,2015-2,B+
12824,16883,94,2016-1,A
12825,16883,176,2016-2,A-
12826,16883,208,2015-1,A-
12827,16883,269,2015-2,A-
12828,16883,92,2016-1,B+
12829,16883,97,2016-2,B+
12830,16883,73,2015-1,A-
12831,16883,244,2015-1,C
12832,16883,80,2015-2,B+
12833,16883,95,2016-1,A
12834,16883,224,2016-1,B+
12835,16883,156,0000-1,TR
12836,16883,158,2015-1,B
12837,16883,209,2015-1,B+
12838,16883,159,2015-2,B+
12839,16883,96,2016-2,B
12840,16883,99,2016-2,B
12841,16908,97,2020-2,B+
12842,16908,109,2020-2,B+
12843,16908,93,2020-1,B
12844,16908,74,2019-1,A
12845,16908,78,2019-2,B+
12846,16908,92,2020-1,A-
12847,16908,75,2019-2,A
12848,16908,80,2019-2,A
12849,16908,76,2020-1,B
12850,16908,90,2020-1,B
12851,16908,96,2020-2,B+
12852,16908,98,2020-2,A
12853,16920,215,2016-2,C+
12854,16920,224,2018-1,A
12855,16920,93,2019-1,C+
12856,16920,158,2015-2,B
12857,16920,295,2015-2,A
12858,16920,96,2019-2,A-
12859,16920,160,2019-2,B
12860,16920,208,2016-1,C+
12861,16920,244,2016-2,B
12862,16920,269,2016-2,D
12863,16920,77,2018-1,B
12864,16920,166,2018-2,C+
12865,16920,98,2019-1,A-
12866,16920,265,2019-1,C+
12867,16920,268,2015-2,B+
12868,16920,159,2016-2,B
12869,16920,269,2018-2,B+
12870,16920,97,2019-2,A-
12871,16920,109,2019-2,A-
12872,16920,244,2015-2,D+
12873,16920,269,2015-2,D
12874,16920,73,2016-1,D+
12875,16920,74,2016-1,B
12876,16920,209,2016-1,B
12877,16920,73,2018-1,A-
12878,16920,176,2018-1,B+
12879,16920,80,2018-2,A-
12880,16920,284,2018-2,B
12881,16920,90,2019-1,C+
12882,16920,92,2019-1,A-
12883,16920,75,2019-2,A-
12884,16920,79,2016-2,B
12885,16952,93,2020-1,B+
12886,16952,109,2022-2,
12887,16952,73,2019-1,B
12888,16952,75,2019-2,A
12889,16952,80,2019-2,A-
12890,16952,78,2020-2,B
12891,16952,97,2020-2,D+
12892,16952,96,2021-2,B
12893,16952,74,2018-2,D+
12894,16952,209,2019-2,B+
12895,16952,92,2020-1,C+
12896,16952,269,2020-1,B+
12897,16952,224,2021-1,RE
12898,16952,98,2021-2,A
12899,16952,90,2020-1,B
12900,16952,77,2022-1,A
12901,16952,70,2018-2,NR
12902,16952,208,2019-1,C
12903,16952,74,2019-2,A-
12904,16952,96,2020-2,D+
12905,16952,215,2020-2,C+
12906,16952,268,2022-2,
12907,16974,155,2015-2,F
12908,16974,244,2015-2,C
12909,16974,155,2016-1,P
12910,16974,70,2017-2,D+
12911,16974,159,2018-1,B
12912,16974,203,2018-1,C+
12913,16974,208,2015-1,F
12914,16974,209,2015-1,F
12915,16974,278,2015-2,F
12916,16974,291,2017-2,B+
12917,16974,73,2015-1,F
12918,16974,208,2016-1,F
12919,16974,156,2017-1,P
12920,16974,74,2015-1,C
12921,16974,278,2016-1,C+
12922,16974,289,2017-1,B
12923,16974,200,2017-2,P
12924,16974,284,2017-1,B
12925,16974,158,2017-2,C+
12926,16993,73,2015-1,F
12927,16993,269,2015-2,NG
12928,16993,208,2015-1,F
12929,16993,209,2015-1,F
12930,16993,278,2015-2,F
12931,16993,74,2015-1,F
12932,16993,268,2015-2,NG
12933,16993,155,0000-1,TR
12934,16993,156,0000-1,TR
12935,16993,158,2015-2,
12936,16993,244,2015-2,F
12937,17004,209,2015-1,F
12938,17004,73,2015-1,F
12939,17004,284,2015-1,F
12940,17004,155,0000-1,TR
12941,17004,269,2015-2,NG
12942,17004,208,2015-1,WF
12943,17004,74,2015-1,C
12944,17004,278,2015-2,NG
12945,17004,79,2015-2,F
12946,17013,158,2015-2,D+
12947,17013,209,2017-1,C
12948,17013,75,2018-1,WP
12949,17013,159,2019-1,NR
12950,17013,155,0000-1,TR
12951,17013,224,2018-1,D
12952,17013,268,2019-1,NR
12953,17013,269,2019-1,NR
12954,17013,224,2019-1,W
12955,17013,156,0000-1,TR
12956,17013,73,2015-1,F
12957,17013,208,2015-2,A-
12958,17013,158,2016-1,D+
12959,17013,289,2016-1,C
12960,17013,158,2015-1,F
12961,17013,209,2016-1,F
12962,17013,73,2017-2,D+
12963,17013,74,2017-2,C+
12964,17013,74,2015-1,F
12965,17013,158,2016-2,B
12966,17013,208,2015-1,F
12967,17013,215,2016-2,C
12968,17013,176,2017-1,B
12969,17013,73,2018-1,B
12970,17037,74,2015-1,C
12971,17037,244,2015-1,B
12972,17037,215,2015-2,B
12973,17037,224,2016-1,C+
12974,17037,276,2016-2,D
12975,17037,176,2016-2,B
12976,17037,291,2016-2,C
12977,17037,73,2015-1,A-
12978,17037,208,2015-1,C+
12979,17037,209,2015-1,B+
12980,17037,268,2015-2,A
12981,17037,284,2015-2,C
12982,17037,94,2016-1,C
12983,17037,289,2016-2,P
12984,17037,269,2015-2,A-
12985,17037,158,2015-1,A-
12986,17037,90,2016-1,C
12987,17037,95,2016-1,A
12988,17037,79,2016-2,A-
12989,17037,96,2016-2,A-
12990,17037,156,0000-1,TR
12991,17037,159,2015-2,B+
12992,17037,92,2016-1,B+
12993,17037,99,2016-2,B
12994,17037,79,2015-2,D
12995,17037,80,2015-2,B+
12996,17037,93,2016-1,B
12997,17037,97,2016-2,B+
12998,17037,109,2016-2,A-
12999,17066,73,2015-1,B
13000,17066,156,2015-2,P
13001,17066,79,2015-2,A-
13002,17066,269,2016-1,C
13003,17066,99,2016-2,RE
13004,17066,109,2016-2,RE
13005,17066,278,2015-1,B
13006,17066,215,2015-2,C+
13007,17066,158,2015-3,C+
13008,17066,176,2016-2,RE
13009,17066,80,2015-2,B
13010,17066,93,2016-1,B
13011,17066,95,2016-1,B+
13012,17066,97,2016-2,RE
13013,17066,155,0000-1,TR
13014,17066,209,2015-1,B
13015,17066,244,2015-1,A-
13016,17066,268,2015-2,A
13017,17066,92,2016-1,C+
13018,17066,94,2016-1,B+
13019,17066,224,2016-1,F
13020,17066,208,2015-1,C+
13021,17066,289,2015-2,A
13022,17066,96,2016-2,RE
13023,17066,74,2015-1,B+
13024,17066,269,2015-2,WF
13025,17066,291,2015-3,A-
13026,17066,90,2016-1,C
13027,17094,156,2015-1,P
13028,17094,73,2015-1,F
13029,17094,208,2015-1,F
13030,17094,79,2015-2,B+
13031,17094,73,2016-1,C
13032,17094,176,2016-1,C+
13033,17094,74,2015-1,C
13034,17094,80,2016-2,F
13035,17094,155,0000-1,TR
13036,17094,159,2016-1,C
13037,17094,209,2015-1,F
13038,17094,284,2016-2,F
13039,17094,291,2015-1,D
13040,17094,278,2015-2,C
13041,17094,158,2015-2,C+
13042,17094,244,2016-2,C+
13043,17110,209,2015-1,B
13044,17110,74,2015-1,C+
13045,17110,155,0000-1,TR
13046,17110,156,0000-1,TR
13047,17110,73,2015-1,B
13048,17115,156,0000-1,TR
13049,17116,73,2015-1,B
13050,17116,74,2015-1,C+
13051,17116,209,2015-1,F
13052,17116,93,2016-1,B
13053,17116,96,2016-2,D+
13054,17116,94,2017-1,D
13055,17116,215,2019-2,F
13056,17116,156,0000-1,TR
13057,17116,90,2016-1,D+
13058,17116,92,2016-1,C+
13059,17116,97,2016-2,B
13060,17116,215,2018-2,F
13061,17116,158,2015-1,F
13062,17116,96,2017-2,A-
13063,17116,158,2018-1,C
13064,17116,268,2019-1,F
13065,17116,159,2019-2,F
13066,17116,95,2017-1,C
13067,17116,158,2017-2,W
13068,17116,159,2018-2,W
13069,17116,208,2015-1,C
13070,17116,79,2015-2,B
13071,17116,278,2015-2,D
13072,17116,90,2017-1,C+
13073,17116,209,2017-2,C+
13074,17116,244,2018-2,C
13075,17116,98,2019-1,F
13076,17116,244,2015-1,F
13077,17116,80,2015-2,C
13078,17116,99,2016-2,C
13079,17116,269,2019-1,F
13080,17147,156,0000-1,TR
13081,17147,275,2022-2,P
13082,17149,244,2015-1,D
13083,17149,284,2015-1,F
13084,17149,80,2015-2,F
13085,17149,73,2015-1,A-
13086,17153,284,2016-1,NG
13087,17153,244,2015-2,F
13088,17153,244,2016-1,F
13089,17153,155,2015-2,F
13090,17157,208,2015-1,F
13091,17157,155,0000-1,TR
13092,17157,209,2015-1,F
13093,17157,73,2015-1,F
13094,17157,74,2015-1,F
13095,17157,284,2015-1,F
13096,17163,156,0000-1,TR
13097,17163,73,2015-1,F
13098,17163,209,2015-1,F
13099,17163,208,2015-1,W
13100,17163,74,2015-1,D+
13101,17163,158,2015-1,F
13102,17169,155,0000-1,TR
13103,17169,74,2015-1,B
13104,17169,156,2015-2,C
13105,17169,72,2015-2,B+
13106,17169,73,2016-1,C
13107,17169,158,2016-1,C+
13108,17169,208,2016-1,F
13109,17169,269,2017-2,F
13110,17169,244,2015-1,C
13111,17169,276,2016-2,F
13112,17169,209,2015-1,F
13113,17169,79,2015-2,A-
13114,17169,80,2016-2,F
13115,17169,90,2017-1,D
13116,17169,176,2017-1,B
13117,17169,209,2017-1,B
13118,17169,268,2017-2,F
13119,17169,208,2015-1,WF
13120,17169,73,2015-1,F
13121,17169,284,2015-2,B+
13122,17169,159,2016-2,B
13123,17169,215,2017-2,F
13124,17169,209,2016-1,F
13125,17169,291,2016-2,B+
13126,17169,208,2017-1,B+
13127,17169,95,2016-1,B
13128,17169,94,2017-1,B+
13129,17169,80,2017-2,F
13130,17197,209,2015-1,WF
13131,17197,156,0000-1,TR
13132,17197,74,2015-1,WF
13133,17197,208,2015-1,WF
13134,17197,244,2015-1,F
13135,17197,73,2015-1,WF
13136,17197,158,2015-1,F
13137,17204,155,0000-1,TR
13138,17205,208,2015-1,W
13139,17205,284,2015-2,B+
13140,17205,208,2019-1,F
13141,17205,244,2015-2,F
13142,17205,156,2016-1,F
13143,17205,156,2015-2,F
13144,17205,208,2016-1,WF
13145,17205,73,2016-1,F
13146,17205,73,2015-1,F
13147,17205,156,2019-1,P
13148,17205,176,2019-1,W
13149,17205,155,2015-1,P
13150,17205,209,2015-1,WF
13151,17205,74,2015-1,F
13152,17205,265,2019-1,C
13153,17220,278,2015-2,NG
13154,17220,72,2015-2,F
13155,17220,209,2015-1,W
13156,17220,208,2015-1,WF
13157,17220,155,0000-1,TR
13158,17220,244,2015-1,D+
13159,17220,73,2015-1,F
13160,17220,74,2015-1,F
13161,17228,159,2015-2,C+
13162,17228,90,2016-1,C
13163,17228,96,2017-2,C+
13164,17228,99,2017-2,B+
13165,17228,224,2018-1,B
13166,17228,74,2015-1,B
13167,17228,289,2015-1,A
13168,17228,209,2016-1,WF
13169,17228,94,2016-1,C+
13170,17228,93,2017-1,B
13171,17228,97,2017-2,C+
13172,17228,291,2017-3,A-
13173,17228,268,2018-2,B
13174,17228,208,2015-1,WF
13175,17228,208,2016-1,D+
13176,17228,109,2018-2,A-
13177,17228,209,2016-2,B
13178,17228,284,2016-2,A-
13179,17228,176,2017-1,B
13180,17228,215,2017-2,C+
13181,17228,158,2015-1,C
13182,17228,79,2015-2,A-
13183,17228,80,2015-2,F
13184,17228,244,2015-2,C
13185,17228,160,2018-1,C+
13186,17228,269,2018-3,B
13187,17228,156,0000-1,TR
13188,17228,73,2015-1,C
